,PCA_n_components,n_frequency_cutoff,n_unique_threshold,r2_avg_train_folds,r2_std_train_folds,r2_avg_test_fold,r2_std_test_folds,avg_mae
747,0.3,0.6500000000000001,11,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
748,0.3,0.6500000000000001,12,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
749,0.3,0.6500000000000001,13,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
750,0.3,0.6500000000000001,14,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
751,0.3,0.6500000000000001,15,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
752,0.3,0.6500000000000001,16,0.7802174997836804,0.003183613899005092,0.7726271402568908,0.014195642290355855,-26126.90960674341
753,0.3,0.6500000000000001,17,0.7825073866375163,0.003329237543596416,0.7691372175329191,0.014670731616430444,-26286.484025314905
754,0.3,0.6500000000000001,18,0.7825073866375163,0.003329237543596416,0.7691372175329191,0.014670731616430444,-26286.484025314905
755,0.3,0.6500000000000001,19,0.7825073866375163,0.003329237543596416,0.7691372175329191,0.014670731616430444,-26286.484025314905
756,0.3,0.7000000000000002,6,0.7626999287036444,0.0027853809101126745,0.7601008690390129,0.011496032013239893,-26924.928078532714
757,0.3,0.7000000000000002,7,0.7626999287036444,0.0027853809101126745,0.7601008690390129,0.011496032013239893,-26924.928078532714
758,0.3,0.7000000000000002,8,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
759,0.3,0.7000000000000002,9,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
760,0.3,0.7000000000000002,10,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
761,0.3,0.7000000000000002,11,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
762,0.3,0.7000000000000002,12,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
763,0.3,0.7000000000000002,13,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
764,0.3,0.7000000000000002,14,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
765,0.3,0.7000000000000002,15,0.7654809640490676,0.0031754423326829295,0.7611012463348328,0.013309284562649156,-26866.53337022993
766,0.3,0.7000000000000002,16,0.7802174997836804,0.003183613899005092,0.7726271402568908,0.014195642290355855,-26126.90960674341
767,0.3,0.7000000000000002,17,0.7825073866375163,0.003329237543596416,0.7691372175329191,0.014670731616430444,-26286.484025314905
768,0.3,0.7000000000000002,18,0.7825073866375163,0.003329237543596416,0.7691372175329191,0.014670731616430444,-26286.484025314905
769,0.3,0.7000000000000002,19,0.7825073866375163,0.003329237543596416,0.7691372175329191,0.014670731616430444,-26286.484025314905
770,0.3,0.7500000000000002,6,0.7640535599932624,0.0028691966811211244,0.7607634201551906,0.011885734178455658,-26932.190436549445
771,0.3,0.7500000000000002,7,0.7640535599932624,0.0028691966811211244,0.7607634201551906,0.011885734178455658,-26932.190436549445
772,0.3,0.7500000000000002,8,0.766703054011159,0.003223416563660896,0.7616541145108965,0.01356977465059732,-26893.529712526368
773,0.3,0.7500000000000002,9,0.766703054011159,0.003223416563660896,0.7616541145108965,0.01356977465059732,-26893.529712526368
774,0.3,0.7500000000000002,10,0.766703054011159,0.003223416563660896,0.7616541145108965,0.01356977465059732,-26893.529712526368
775,0.3,0.7500000000000002,11,0.766703054011159,0.003223416563660896,0.7616541145108965,0.01356977465059732,-26893.529712526368
776,0.3,0.7500000000000002,12,0.766703054011159,0.003223416563660896,0.7616541145108965,0.01356977465059732,-26893.529712526368
777,0.3,0.7500000000000002,13,0.766703054011159,0.003223416563660896,0.7616541145108965,0.01356977465059732,-26893.529712526368
778,0.3,0.7500000000000002,14,0.766703054011159,0.003223416563660896,0.7616541145108965,0.01356977465059732,-26893.529712526368
779,0.3,0.7500000000000002,15,0.766703054011159,0.003223416563660896,0.7616541145108965,0.01356977465059732,-26893.529712526368
780,0.3,0.7500000000000002,16,0.7813313041618941,0.0032148176396619207,0.773141002789091,0.014389265947322928,-26141.199580363427
781,0.3,0.7500000000000002,17,0.7838257680127247,0.0033818729017701956,0.7698413254939548,0.015146492006513364,-26301.268670713318
782,0.3,0.7500000000000002,18,0.7838257680127247,0.0033818729017701956,0.7698413254939548,0.015146492006513364,-26301.268670713318
783,0.3,0.7500000000000002,19,0.7838257680127247,0.0033818729017701956,0.7698413254939548,0.015146492006513364,-26301.268670713318
784,0.3,0.8000000000000003,6,0.7723007711556787,0.0031910277847758354,0.7671867218378184,0.014088035962699495,-26569.868926419796
785,0.3,0.8000000000000003,7,0.7737871230417754,0.0032330599735951675,0.766266263092972,0.013724534267492584,-26586.532691117212
786,0.3,0.8000000000000003,8,0.7765923180039794,0.003547573052849129,0.7666288497040605,0.01539184384329604,-26543.077368993818
787,0.3,0.8000000000000003,9,0.7765923180039794,0.003547573052849129,0.7666288497040605,0.01539184384329604,-26543.077368993818
788,0.3,0.8000000000000003,10,0.7765923180039794,0.003547573052849129,0.7666288497040605,0.01539184384329604,-26543.077368993818
789,0.3,0.8000000000000003,11,0.7765923180039794,0.003547573052849129,0.7666288497040605,0.01539184384329604,-26543.077368993818
790,0.3,0.8000000000000003,12,0.7765923180039794,0.003547573052849129,0.7666288497040605,0.01539184384329604,-26543.077368993818
791,0.3,0.8000000000000003,13,0.7765923180039794,0.003547573052849129,0.7666288497040605,0.01539184384329604,-26543.077368993818
792,0.3,0.8000000000000003,14,0.7765923180039794,0.003547573052849129,0.7666288497040605,0.01539184384329604,-26543.077368993818
793,0.3,0.8000000000000003,15,0.7765923180039794,0.003547573052849129,0.7666288497040605,0.01539184384329604,-26543.077368993818
794,0.3,0.8000000000000003,16,0.7881979040116062,0.0035515539324969788,0.7754534481477517,0.01627904695112024,-26044.453135468633
795,0.3,0.8000000000000003,17,0.7723245434062915,0.02431738024775112,-3.1952674448221456e+22,4.218714529807366e+22,-596447307590828.0
796,0.3,0.8000000000000003,18,0.7723245434062915,0.02431738024775112,-3.1952674448221456e+22,4.218714529807366e+22,-596447307590828.0
797,0.3,0.8000000000000003,19,0.7723245434062915,0.02431738024775112,-3.1952674448221456e+22,4.218714529807366e+22,-596447307590828.0
798,0.3,0.8500000000000003,6,0.7731382226474307,0.0032749446390604817,0.767692858637246,0.014403479137714158,-26524.48779320072
799,0.3,0.8500000000000003,7,0.7746737857853623,0.0032789521854499275,0.7668258330971752,0.013847913713231335,-26548.507744018407
800,0.3,0.8500000000000003,8,0.7773372896761461,0.0035776758786474168,0.7671585474640077,0.015495221866513037,-26505.680465064877
801,0.3,0.8500000000000003,9,0.7773372896761461,0.0035776758786474168,0.7671585474640077,0.015495221866513037,-26505.680465064877
802,0.3,0.8500000000000003,10,0.7773372896761461,0.0035776758786474168,0.7671585474640077,0.015495221866513037,-26505.680465064877
803,0.3,0.8500000000000003,11,0.7773372896761461,0.0035776758786474168,0.7671585474640077,0.015495221866513037,-26505.680465064877
804,0.3,0.8500000000000003,12,0.7773372896761461,0.0035776758786474168,0.7671585474640077,0.015495221866513037,-26505.680465064877
805,0.3,0.8500000000000003,13,0.7773372896761461,0.0035776758786474168,0.7671585474640077,0.015495221866513037,-26505.680465064877
806,0.3,0.8500000000000003,14,0.7773372896761461,0.0035776758786474168,0.7671585474640077,0.015495221866513037,-26505.680465064877
807,0.3,0.8500000000000003,15,0.7773372896761461,0.0035776758786474168,0.7671585474640077,0.015495221866513037,-26505.680465064877
808,0.3,0.8500000000000003,16,0.78912664367336,0.003547019467505576,0.7761757044490591,0.016082457547481718,-26010.621664985407
809,0.3,0.8500000000000003,17,0.7832040461377209,0.010596047218568985,-1.8202743218744145e+21,2.440923547816256e+21,-146350394540537.44
810,0.3,0.8500000000000003,18,0.7832040461377209,0.010596047218568985,-1.8202743218744145e+21,2.440923547816256e+21,-146350394540537.44
811,0.3,0.8500000000000003,19,0.7832040461377209,0.010596047218568985,-1.8202743218744145e+21,2.440923547816256e+21,-146350394540537.44
812,0.3,0.9000000000000004,6,0.7772086912597624,0.003465548749069464,0.770746485692358,0.014758394897491565,-26330.16698209919
813,0.3,0.9000000000000004,7,0.7827882409326682,0.0038533790862894774,0.7742054875174761,0.015963905291795092,-26201.302704467875
814,0.3,0.9000000000000004,8,0.7855885204689826,0.004284972904868058,0.7744867813370402,0.01823697745840893,-26204.094283403432
815,0.3,0.9000000000000004,9,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
816,0.3,0.9000000000000004,10,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
817,0.3,0.9000000000000004,11,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
818,0.3,0.9000000000000004,12,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
819,0.3,0.9000000000000004,13,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
820,0.3,0.9000000000000004,14,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
821,0.3,0.9000000000000004,15,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
822,0.3,0.9000000000000004,16,0.7784707825013881,0.04227327103047093,-1.6087137568457123e+20,3.085744454174686e+20,-33244861353952.414
823,0.3,0.9000000000000004,17,0.8014352035604757,0.004399798287568389,-8.309642825457539e+17,9.064966602453115e+17,-3269351903711.238
824,0.3,0.9000000000000004,18,0.8014352035604757,0.004399798287568389,-8.309642825457539e+17,9.064966602453115e+17,-3269351903711.238
825,0.3,0.9000000000000004,19,0.8014352035604757,0.004399798287568389,-8.309642825457539e+17,9.064966602453115e+17,-3269351903711.238
826,0.3,0.9500000000000004,6,0.7772086912597624,0.003465548749069464,0.770746485692358,0.014758394897491565,-26330.16698209919
827,0.3,0.9500000000000004,7,0.7827882409326682,0.0038533790862894774,0.7742054875174761,0.015963905291795092,-26201.302704467875
828,0.3,0.9500000000000004,8,0.7855885204689826,0.004284972904868058,0.7744867813370402,0.01823697745840893,-26204.094283403432
829,0.3,0.9500000000000004,9,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
830,0.3,0.9500000000000004,10,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
831,0.3,0.9500000000000004,11,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
832,0.3,0.9500000000000004,12,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
833,0.3,0.9500000000000004,13,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
834,0.3,0.9500000000000004,14,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
835,0.3,0.9500000000000004,15,0.7637162264978237,0.02933819846388335,0.7458228319323033,0.03678831818943524,-28112.961209416295
836,0.3,0.9500000000000004,16,0.7784707825013881,0.04227327103047093,-1.6087137568457123e+20,3.085744454174686e+20,-33244861353952.414
837,0.3,0.9500000000000004,17,0.8014352035604757,0.004399798287568389,-8.309642825457539e+17,9.064966602453115e+17,-3269351903711.238
838,0.3,0.9500000000000004,18,0.8014352035604757,0.004399798287568389,-8.309642825457539e+17,9.064966602453115e+17,-3269351903711.238
839,0.3,0.9500000000000004,19,0.8014352035604757,0.004399798287568389,-8.309642825457539e+17,9.064966602453115e+17,-3269351903711.238
840,0.35000000000000003,0.5,6,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
841,0.35000000000000003,0.5,7,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
842,0.35000000000000003,0.5,8,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
843,0.35000000000000003,0.5,9,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
844,0.35000000000000003,0.5,10,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
845,0.35000000000000003,0.5,11,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
846,0.35000000000000003,0.5,12,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
847,0.35000000000000003,0.5,13,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
848,0.35000000000000003,0.5,14,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
849,0.35000000000000003,0.5,15,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
850,0.35000000000000003,0.5,16,0.7786789045418419,0.002823795535537339,0.7730741197473845,0.01241073614026597,-26111.56637413843
851,0.35000000000000003,0.5,17,0.781061577657395,0.0029845684486850123,0.7698294126918752,0.013089860034760812,-26231.49330001505
852,0.35000000000000003,0.5,18,0.781061577657395,0.0029845684486850123,0.7698294126918752,0.013089860034760812,-26231.49330001505
853,0.35000000000000003,0.5,19,0.781061577657395,0.0029845684486850123,0.7698294126918752,0.013089860034760812,-26231.49330001505
854,0.35000000000000003,0.55,6,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
855,0.35000000000000003,0.55,7,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
856,0.35000000000000003,0.55,8,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
857,0.35000000000000003,0.55,9,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
858,0.35000000000000003,0.55,10,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
859,0.35000000000000003,0.55,11,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
860,0.35000000000000003,0.55,12,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
861,0.35000000000000003,0.55,13,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
862,0.35000000000000003,0.55,14,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
863,0.35000000000000003,0.55,15,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
864,0.35000000000000003,0.55,16,0.7806781357590525,0.0032379072701250577,0.7729809206978272,0.014450012359043411,-26071.98125720256
865,0.35000000000000003,0.55,17,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
866,0.35000000000000003,0.55,18,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
867,0.35000000000000003,0.55,19,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
868,0.35000000000000003,0.6000000000000001,6,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
869,0.35000000000000003,0.6000000000000001,7,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
870,0.35000000000000003,0.6000000000000001,8,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
871,0.35000000000000003,0.6000000000000001,9,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
872,0.35000000000000003,0.6000000000000001,10,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
873,0.35000000000000003,0.6000000000000001,11,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
874,0.35000000000000003,0.6000000000000001,12,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
875,0.35000000000000003,0.6000000000000001,13,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
876,0.35000000000000003,0.6000000000000001,14,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
877,0.35000000000000003,0.6000000000000001,15,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
878,0.35000000000000003,0.6000000000000001,16,0.7806781357590525,0.0032379072701250577,0.7729809206978272,0.014450012359043411,-26071.98125720256
879,0.35000000000000003,0.6000000000000001,17,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
880,0.35000000000000003,0.6000000000000001,18,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
881,0.35000000000000003,0.6000000000000001,19,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
882,0.35000000000000003,0.6500000000000001,6,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
883,0.35000000000000003,0.6500000000000001,7,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
884,0.35000000000000003,0.6500000000000001,8,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
885,0.35000000000000003,0.6500000000000001,9,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
886,0.35000000000000003,0.6500000000000001,10,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
887,0.35000000000000003,0.6500000000000001,11,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
888,0.35000000000000003,0.6500000000000001,12,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
889,0.35000000000000003,0.6500000000000001,13,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
890,0.35000000000000003,0.6500000000000001,14,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
891,0.35000000000000003,0.6500000000000001,15,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
892,0.35000000000000003,0.6500000000000001,16,0.7806781357590525,0.0032379072701250577,0.7729809206978272,0.014450012359043411,-26071.98125720256
893,0.35000000000000003,0.6500000000000001,17,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
894,0.35000000000000003,0.6500000000000001,18,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
895,0.35000000000000003,0.6500000000000001,19,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
896,0.35000000000000003,0.7000000000000002,6,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
897,0.35000000000000003,0.7000000000000002,7,0.7630885254402731,0.002835314358792135,0.7604073073639995,0.011753982451391273,-26874.319371212645
898,0.35000000000000003,0.7000000000000002,8,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
899,0.35000000000000003,0.7000000000000002,9,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
900,0.35000000000000003,0.7000000000000002,10,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
901,0.35000000000000003,0.7000000000000002,11,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
902,0.35000000000000003,0.7000000000000002,12,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
903,0.35000000000000003,0.7000000000000002,13,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
904,0.35000000000000003,0.7000000000000002,14,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
905,0.35000000000000003,0.7000000000000002,15,0.7657731107212034,0.0032389834968310277,0.7612928345158227,0.01367585859803266,-26834.21600721625
906,0.35000000000000003,0.7000000000000002,16,0.7806781357590525,0.0032379072701250577,0.7729809206978272,0.014450012359043411,-26071.98125720256
907,0.35000000000000003,0.7000000000000002,17,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
908,0.35000000000000003,0.7000000000000002,18,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
909,0.35000000000000003,0.7000000000000002,19,0.7830260620811759,0.0034028654535902215,0.7695407725445605,0.015067048059315516,-26225.993368180807
910,0.35000000000000003,0.7500000000000002,6,0.7644294890470894,0.00291245569703418,0.7610661090507866,0.012113355230652892,-26872.200493302684
911,0.35000000000000003,0.7500000000000002,7,0.7644294890470894,0.00291245569703418,0.7610661090507866,0.012113355230652892,-26872.200493302684
912,0.35000000000000003,0.7500000000000002,8,0.7669731593917343,0.0032775315568041113,0.7618514792965909,0.013886548585865584,-26852.873329557384
913,0.35000000000000003,0.7500000000000002,9,0.7669731593917343,0.0032775315568041113,0.7618514792965909,0.013886548585865584,-26852.873329557384
914,0.35000000000000003,0.7500000000000002,10,0.7669731593917343,0.0032775315568041113,0.7618514792965909,0.013886548585865584,-26852.873329557384
915,0.35000000000000003,0.7500000000000002,11,0.7669731593917343,0.0032775315568041113,0.7618514792965909,0.013886548585865584,-26852.873329557384
916,0.35000000000000003,0.7500000000000002,12,0.7669731593917343,0.0032775315568041113,0.7618514792965909,0.013886548585865584,-26852.873329557384
917,0.35000000000000003,0.7500000000000002,13,0.7669731593917343,0.0032775315568041113,0.7618514792965909,0.013886548585865584,-26852.873329557384
918,0.35000000000000003,0.7500000000000002,14,0.7669731593917343,0.0032775315568041113,0.7618514792965909,0.013886548585865584,-26852.873329557384
919,0.35000000000000003,0.7500000000000002,15,0.7669731593917343,0.0032775315568041113,0.7618514792965909,0.013886548585865584,-26852.873329557384
920,0.35000000000000003,0.7500000000000002,16,0.7817639586484513,0.003262072632206762,0.7734941813899113,0.014608908011137598,-26082.164030655775
921,0.35000000000000003,0.7500000000000002,17,0.7840241461129125,0.003824852378513226,0.7696757168252862,0.014917769529075715,-26256.24807416703
922,0.35000000000000003,0.7500000000000002,18,0.7840241461129125,0.003824852378513226,0.7696757168252862,0.014917769529075715,-26256.24807416703
923,0.35000000000000003,0.7500000000000002,19,0.7840241461129125,0.003824852378513226,0.7696757168252862,0.014917769529075715,-26256.24807416703
924,0.35000000000000003,0.8000000000000003,6,0.7726564691223636,0.0032303156846179874,0.7674724313409766,0.014332511112767265,-26537.599533255252
925,0.35000000000000003,0.8000000000000003,7,0.774297649236602,0.0032690987816683752,0.7665953823624031,0.013956021767180837,-26561.636552817956
926,0.35000000000000003,0.8000000000000003,8,0.7769831384764834,0.003598110826678005,0.7668201471469878,0.015740571257722824,-26507.155291511288
927,0.35000000000000003,0.8000000000000003,9,0.7769831384764834,0.003598110826678005,0.7668201471469878,0.015740571257722824,-26507.155291511288
928,0.35000000000000003,0.8000000000000003,10,0.7769831384764834,0.003598110826678005,0.7668201471469878,0.015740571257722824,-26507.155291511288
929,0.35000000000000003,0.8000000000000003,11,0.7769831384764834,0.003598110826678005,0.7668201471469878,0.015740571257722824,-26507.155291511288
930,0.35000000000000003,0.8000000000000003,12,0.7769831384764834,0.003598110826678005,0.7668201471469878,0.015740571257722824,-26507.155291511288
931,0.35000000000000003,0.8000000000000003,13,0.7769831384764834,0.003598110826678005,0.7668201471469878,0.015740571257722824,-26507.155291511288
932,0.35000000000000003,0.8000000000000003,14,0.7769831384764834,0.003598110826678005,0.7668201471469878,0.015740571257722824,-26507.155291511288
933,0.35000000000000003,0.8000000000000003,15,0.7769831384764834,0.003598110826678005,0.7668201471469878,0.015740571257722824,-26507.155291511288
934,0.35000000000000003,0.8000000000000003,16,0.7886646494122267,0.003569435405047012,0.7757083992131573,0.016420594525075112,-26010.22692322242
935,0.35000000000000003,0.8000000000000003,17,0.7731340536632192,0.020760542087321275,-1.2872738235207387e+23,2.4660132650660142e+23,-958872590175491.4
936,0.35000000000000003,0.8000000000000003,18,0.7731340536632192,0.020760542087321275,-1.2872738235207387e+23,2.4660132650660142e+23,-958872590175491.4
937,0.35000000000000003,0.8000000000000003,19,0.7731340536632192,0.020760542087321275,-1.2872738235207387e+23,2.4660132650660142e+23,-958872590175491.4
938,0.35000000000000003,0.8500000000000003,6,0.7733627618336912,0.003339263511478451,0.7677420047216624,0.014774695149961018,-26511.56217867707
939,0.35000000000000003,0.8500000000000003,7,0.7748873458281877,0.0033267740380948183,0.7668129505761432,0.014148589570705776,-26546.012801804336
940,0.35000000000000003,0.8500000000000003,8,0.7774910934228607,0.003649208040553056,0.7669585343141381,0.01599420827339858,-26495.272981457074
941,0.35000000000000003,0.8500000000000003,9,0.7774910934228607,0.003649208040553056,0.7669585343141381,0.01599420827339858,-26495.272981457074
942,0.35000000000000003,0.8500000000000003,10,0.7774910934228607,0.003649208040553056,0.7669585343141381,0.01599420827339858,-26495.272981457074
943,0.35000000000000003,0.8500000000000003,11,0.7774910934228607,0.003649208040553056,0.7669585343141381,0.01599420827339858,-26495.272981457074
944,0.35000000000000003,0.8500000000000003,12,0.7774910934228607,0.003649208040553056,0.7669585343141381,0.01599420827339858,-26495.272981457074
945,0.35000000000000003,0.8500000000000003,13,0.7774910934228607,0.003649208040553056,0.7669585343141381,0.01599420827339858,-26495.272981457074
946,0.35000000000000003,0.8500000000000003,14,0.7774910934228607,0.003649208040553056,0.7669585343141381,0.01599420827339858,-26495.272981457074
947,0.35000000000000003,0.8500000000000003,15,0.7774910934228607,0.003649208040553056,0.7669585343141381,0.01599420827339858,-26495.272981457074
948,0.35000000000000003,0.8500000000000003,16,0.7885328955843987,0.0044471514309935055,0.7754007786798569,0.015704578743338447,-25998.82920985599
949,0.35000000000000003,0.8500000000000003,17,0.7541711484281046,0.03227583657018146,-3.2164073803019966e+22,6.214884299356233e+22,-476099561341285.5
950,0.35000000000000003,0.8500000000000003,18,0.7541711484281046,0.03227583657018146,-3.2164073803019966e+22,6.214884299356233e+22,-476099561341285.5
951,0.35000000000000003,0.8500000000000003,19,0.7541711484281046,0.03227583657018146,-3.2164073803019966e+22,6.214884299356233e+22,-476099561341285.5
952,0.35000000000000003,0.9000000000000004,6,0.7774003898111378,0.00348745237705063,0.7708001921004047,0.014943132603286911,-26310.05855019713
953,0.35000000000000003,0.9000000000000004,7,0.7832567545373642,0.0038740086858251987,0.7744866941313631,0.01615668387211866,-26163.1215192239
954,0.35000000000000003,0.9000000000000004,8,0.7861488589727059,0.004364377143268551,0.7747838127937168,0.01879701370054591,-26149.99663133898
955,0.35000000000000003,0.9000000000000004,9,0.7885144661980276,0.004709729464473408,0.7758906007038652,0.017708632616921058,-26050.196326099005
956,0.35000000000000003,0.9000000000000004,10,0.7885144661980276,0.004709729464473408,0.7758906007038652,0.017708632616921058,-26050.196326099005
957,0.35000000000000003,0.9000000000000004,11,0.7885144661980276,0.004709729464473408,0.7758906007038652,0.017708632616921058,-26050.196326099005
958,0.35000000000000003,0.9000000000000004,12,0.7885144661980276,0.004709729464473408,0.7758906007038652,0.017708632616921058,-26050.196326099005
959,0.35000000000000003,0.9000000000000004,13,0.7885144661980276,0.004709729464473408,0.7758906007038652,0.017708632616921058,-26050.196326099005
